cantidad;valor_unitario;valor_total;costo;producto;subcategoria;categoria;punto_venta;ciudad;provincia;pais;region
8;1430.44;11443.52;11855.5;575Touring-1000 Blue, 54;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
2;1430.44;2860.88;2963.88;575Touring-1000 Blue, 54;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
4;1430.44;5721.76;5927.75;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
5;1430.44;7152.2;7409.69;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
7;728.91;5102.37;5286.06;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;728.91;2186.73;2265.45;577Touring-2000 Blue, 46;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;728.91;2186.73;2265.45;578Touring-2000 Blue, 50;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
10;728.91;7289.1;7551.51;578Touring-2000 Blue, 50;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
5;728.91;3644.55;3775.75;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
4;728.91;2915.64;3020.6;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;445.41;1336.23;1384.33;585Touring-3000 Blue, 44;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
6;445.41;2672.46;2768.67;585Touring-3000 Blue, 44;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
5;445.41;2227.05;2307.22;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;445.41;1336.23;1384.33;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;32.39;97.17;71.91;601LL Bottom Bracket;Bottom Brackets;Components;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
3;72.89;218.67;161.82;603HL Bottom Bracket;Bottom Brackets;Components;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
1;72.89;72.89;53.94;603HL Bottom Bracket;Bottom Brackets;Components;Roadway Bicycle Supply;Courbevoie;Hauts de Seine;France;Europe
1;20.99;20.99;13.09;217Sport-100 Helmet, Black;Helmets;Accessories;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
1;41.99;41.99;26.18;475Women's Mountain Shorts, M;Shorts;Clothing;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
1;323.99;323.99;294.58;596Mountain-500 Black, 40;Mountain Bikes;Bikes;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
2;20.99;41.98;26.17;222Sport-100 Helmet, Blue;Helmets;Accessories;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
1;26.72;26.72;19.78;398LL Mountain Handlebars;Handlebars;Components;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
2;38.1;76.2;47.5;472Classic Vest, M;Vests;Clothing;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
1;218.45;218.45;199.38;513ML Mountain Frame-W - Silver, 46;Mountain Frames;Components;Recreation Toy Store;Paris La Defense;Hauts de Seine;France;Europe
2;1376.99;2753.98;2503.96;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Racing Tours;Sèvres;Hauts de Seine;France;Europe
3;1376.99;4130.97;3755.94;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Racing Tours;Sèvres;Hauts de Seine;France;Europe
2;41.99;83.98;52.35;474Women's Mountain Shorts, S;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
12;40.59;487.08;314.12;474Women's Mountain Shorts, S;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
2;41.99;83.98;52.35;475Women's Mountain Shorts, M;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
4;41.99;167.96;104.71;475Women's Mountain Shorts, M;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
3;41.99;125.97;78.53;476Women's Mountain Shorts, L;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
6;41.99;251.94;157.06;476Women's Mountain Shorts, L;Shorts;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
4;38.1;152.4;95.0;471Classic Vest, S;Vests;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
2;72.0;144.0;89.76;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Racing Tours;Sèvres;Hauts de Seine;France;Europe
4;32.39;129.56;166.29;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Racing Tours;Sèvres;Hauts de Seine;France;Europe
1;1376.99;1376.99;1251.98;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Finished Parts Shop;Suresnes;Hauts de Seine;France;Europe
6;41.99;251.94;157.06;474Women's Mountain Shorts, S;Shorts;Clothing;Finished Parts Shop;Suresnes;Hauts de Seine;France;Europe
1;41.99;41.99;26.18;475Women's Mountain Shorts, M;Shorts;Clothing;Finished Parts Shop;Suresnes;Hauts de Seine;France;Europe
2;41.99;83.98;52.35;476Women's Mountain Shorts, L;Shorts;Clothing;Finished Parts Shop;Suresnes;Hauts de Seine;France;Europe
2;41.99;83.98;52.35;476Women's Mountain Shorts, L;Shorts;Clothing;Finished Parts Shop;Suresnes;Hauts de Seine;France;Europe
3;1430.44;4291.32;4445.81;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
3;445.41;1336.23;1384.33;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
6;445.41;2672.46;2768.67;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;573Touring-1000 Blue, 46;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;576Touring-1000 Blue, 60;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
3;728.91;2186.73;2265.45;579Touring-2000 Blue, 54;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;586Touring-3000 Blue, 50;Touring Bikes;Bikes;Cycles Sales and Repair;Bobigny;Seine Saint Denis;France;Europe
1;1376.99;1376.99;1251.98;361Mountain-200 Black, 42;Mountain Bikes;Bikes;First Center;Pantin;Seine Saint Denis;France;Europe
2;72.88;145.76;107.86;501Rear Derailleur;Derailleurs;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;63.9;63.9;47.29;514Rear Brakes;Brakes;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;31.58;31.58;23.37;523HL Touring Seat/Saddle;Saddles;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;54.89;54.89;40.62;552Front Derailleur;Derailleurs;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;54.89;109.78;81.24;552Front Derailleur;Derailleurs;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;63.9;127.8;94.57;555Front Brakes;Brakes;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
3;63.9;191.7;141.86;555Front Brakes;Brakes;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;728.91;728.91;755.15;560Touring-2000 Blue, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;728.91;1457.82;1510.3;560Touring-2000 Blue, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;561Touring-1000 Yellow, 46;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;562Touring-1000 Yellow, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;563Touring-1000 Yellow, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;563Touring-1000 Yellow, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;564Touring-1000 Yellow, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;565Touring-3000 Blue, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;565Touring-3000 Blue, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;566Touring-3000 Blue, 58;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;566Touring-3000 Blue, 58;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;567Touring-3000 Blue, 62;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;567Touring-3000 Blue, 62;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;568Touring-3000 Yellow, 44;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;569Touring-3000 Yellow, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;570Touring-3000 Yellow, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;571Touring-3000 Yellow, 58;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;445.41;445.41;461.44;571Touring-3000 Yellow, 58;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
3;445.41;1336.23;1384.33;572Touring-3000 Yellow, 62;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
3;1430.44;4291.32;4445.81;573Touring-1000 Blue, 46;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;573Touring-1000 Blue, 46;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1430.44;1430.44;1481.94;574Touring-1000 Blue, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;574Touring-1000 Blue, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;575Touring-1000 Blue, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;575Touring-1000 Blue, 54;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
3;1430.44;4291.32;4445.81;576Touring-1000 Blue, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;1430.44;2860.88;2963.88;576Touring-1000 Blue, 60;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;728.91;728.91;755.15;577Touring-2000 Blue, 46;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;728.91;728.91;755.15;578Touring-2000 Blue, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;728.91;728.91;755.15;578Touring-2000 Blue, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
4;445.41;1781.64;1845.78;585Touring-3000 Blue, 44;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;445.41;890.82;922.89;586Touring-3000 Blue, 50;Touring Bikes;Bikes;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
2;72.89;145.78;107.88;603HL Bottom Bracket;Bottom Brackets;Components;The Bike Outlet;Pantin;Seine Saint Denis;France;Europe
1;1376.99;1376.99;1251.98;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Major Amusement Company;Orly;Val de Marne;France;Europe
4;41.99;167.96;104.71;474Women's Mountain Shorts, S;Shorts;Clothing;Major Amusement Company;Orly;Val de Marne;France;Europe
1;41.99;41.99;26.18;476Women's Mountain Shorts, L;Shorts;Clothing;Major Amusement Company;Orly;Val de Marne;France;Europe
4;41.99;167.96;104.71;476Women's Mountain Shorts, L;Shorts;Clothing;Major Amusement Company;Orly;Val de Marne;France;Europe
3;38.1;114.3;71.25;471Classic Vest, S;Vests;Clothing;Major Amusement Company;Orly;Val de Marne;France;Europe
5;72.0;360.0;224.4;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Major Amusement Company;Orly;Val de Marne;France;Europe
5;32.39;161.95;207.86;491Short-Sleeve Classic Jersey, XL;Jerseys;Clothing;Major Amusement Company;Orly;Val de Marne;France;Europe
3;20.99;62.97;39.26;217Sport-100 Helmet, Black;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
11;20.29;223.19;143.95;217Sport-100 Helmet, Black;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;809.76;2429.28;2217.12;298HL Mountain Frame - Black, 42;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;809.76;2429.28;2217.12;298HL Mountain Frame - Black, 42;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;809.76;3239.04;2956.16;306HL Mountain Frame - Black, 38;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;809.76;809.76;739.04;306HL Mountain Frame - Black, 38;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;1376.99;5507.96;5007.93;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
5;1376.99;6884.95;6259.91;359Mountain-200 Black, 38;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;1376.99;2753.98;2503.96;361Mountain-200 Black, 42;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;1376.99;4130.97;3755.94;361Mountain-200 Black, 42;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;1376.99;4130.97;3755.94;363Mountain-200 Black, 46;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;14.69;44.07;27.48;463Half-Finger Gloves, S;Gloves;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
9;14.69;132.21;82.43;463Half-Finger Gloves, S;Gloves;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
6;14.69;88.14;54.96;465Half-Finger Gloves, M;Gloves;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
6;14.69;88.14;54.96;465Half-Finger Gloves, M;Gloves;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;41.99;167.96;104.71;474Women's Mountain Shorts, S;Shorts;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
10;41.99;419.9;261.76;474Women's Mountain Shorts, S;Shorts;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;41.99;167.96;104.71;475Women's Mountain Shorts, M;Shorts;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;41.99;83.98;52.35;476Women's Mountain Shorts, L;Shorts;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;41.99;125.97;78.53;476Women's Mountain Shorts, L;Shorts;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;149.87;299.74;273.57;531LL Mountain Frame - Black, 42;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;149.87;299.74;273.57;531LL Mountain Frame - Black, 42;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;149.87;149.87;136.79;532LL Mountain Frame - Black, 44;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;105.29;105.29;77.92;556LL Crankset;Cranksets;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;242.99;242.99;179.82;558HL Crankset;Cranksets;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;242.99;485.98;359.63;558HL Crankset;Cranksets;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;323.99;647.98;589.16;599Mountain-500 Black, 48;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
7;20.99;146.93;91.6;214Sport-100 Helmet, Red;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
10;20.99;209.9;130.86;214Sport-100 Helmet, Red;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;20.99;83.96;52.35;222Sport-100 Helmet, Blue;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
14;20.29;284.06;183.21;222Sport-100 Helmet, Blue;Helmets;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
7;5.39;37.73;48.46;225AWC Logo Cap;Caps;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;5.39;21.56;27.69;225AWC Logo Cap;Caps;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
7;29.99;209.93;269.45;231Long-Sleeve Logo Jersey, M;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
5;29.99;149.95;192.46;231Long-Sleeve Logo Jersey, M;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
10;29.99;299.9;384.92;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
6;29.99;179.94;230.95;234Long-Sleeve Logo Jersey, L;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;29.99;59.98;76.98;237Long-Sleeve Logo Jersey, XL;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
6;29.99;179.94;230.95;237Long-Sleeve Logo Jersey, XL;Jerseys;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;818.7;1637.4;1494.4;290HL Mountain Frame - Silver, 42;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;818.7;1637.4;1494.4;295HL Mountain Frame - Silver, 46;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;818.7;1637.4;1494.4;295HL Mountain Frame - Silver, 46;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
5;818.7;4093.5;3736.0;309HL Mountain Frame - Silver, 38;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;818.7;818.7;747.2;309HL Mountain Frame - Silver, 38;Mountain Frames;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;1391.99;4175.97;3796.86;353Mountain-200 Silver, 38;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;1391.99;2783.98;2531.24;353Mountain-200 Silver, 38;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;1391.99;2783.98;2531.24;355Mountain-200 Silver, 42;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;1391.99;2783.98;2531.24;355Mountain-200 Silver, 42;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
4;1391.99;5567.96;5062.48;357Mountain-200 Silver, 46;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;1391.99;2783.98;2531.24;357Mountain-200 Silver, 46;Mountain Bikes;Bikes;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;26.72;26.72;19.78;398LL Mountain Handlebars;Handlebars;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;26.72;26.72;19.78;398LL Mountain Handlebars;Handlebars;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
2;37.15;74.3;54.99;400ML Mountain Handlebars;Handlebars;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
1;37.15;37.15;27.49;400ML Mountain Handlebars;Handlebars;Components;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
12;36.83;441.96;284.99;471Classic Vest, S;Vests;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
9;38.1;342.9;213.74;471Classic Vest, S;Vests;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
3;38.1;114.3;71.25;472Classic Vest, M;Vests;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
7;38.1;266.7;166.24;472Classic Vest, M;Vests;Clothing;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
5;2.99;14.95;9.33;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
13;2.89;37.57;24.26;477Water Bottle - 30 oz.;Bottles and Cages;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
6;1.37;8.22;5.14;480Patch Kit/8 Patches;Tires and Tubes;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
5;72.0;360.0;224.4;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
12;69.6;835.2;538.56;483Hitch Rack - 4-Bike;Bike Racks;Accessories;Spa and Exercise Outfitters;Cergy;Val d'Oise;France;Europe
